artists,track_name,id,uri,track_href,analysis_url,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Thanh Lam,Em Và Tôi,0Td7lQnBnRCs48Br3s1U6D,spotify:track:0Td7lQnBnRCs48Br3s1U6D,https://api.spotify.com/v1/tracks/0Td7lQnBnRCs48Br3s1U6D,https://api.spotify.com/v1/audio-analysis/0Td7lQnBnRCs48Br3s1U6D,9,0.732,0.48100000000000004,5,-5.377000000000001,1,0.0293,0.174,4.96e-06,0.0702,0.525,84.96600000000001,346645,4
Cẩm Vân,Thiên Đường Mong Manh,6VL6t9ickKcmAifi11qd69,spotify:track:6VL6t9ickKcmAifi11qd69,https://api.spotify.com/v1/tracks/6VL6t9ickKcmAifi11qd69,https://api.spotify.com/v1/audio-analysis/6VL6t9ickKcmAifi11qd69,9,0.514,0.581,9,-7.013,1,0.0417,0.391,0.0,0.125,0.28600000000000003,135.715,268591,4
Cẩm Ly and Van Q. Long,Tuoi Mong Xu Dong,0LBelEL5rDM0p82h9PTDLK,spotify:track:0LBelEL5rDM0p82h9PTDLK,https://api.spotify.com/v1/tracks/0LBelEL5rDM0p82h9PTDLK,https://api.spotify.com/v1/audio-analysis/0LBelEL5rDM0p82h9PTDLK,9,0.8190000000000001,0.887,5,-4.301,1,0.0359,0.0413,0.00016,0.304,0.9620000000000001,130.582,243592,4
Mỹ Linh,Thì Thầm Mùa Xuân,5UOpjLoP4RhErLVwwqjKw8,spotify:track:5UOpjLoP4RhErLVwwqjKw8,https://api.spotify.com/v1/tracks/5UOpjLoP4RhErLVwwqjKw8,https://api.spotify.com/v1/audio-analysis/5UOpjLoP4RhErLVwwqjKw8,9,0.695,0.128,7,-18.889,1,0.0316,0.226,0.0,0.0522,0.18,95.027,354821,4
Ngô Kiến Huy,Mưa Sao Băng,2gKCahsz1K5o8QzVmwJyJJ,spotify:track:2gKCahsz1K5o8QzVmwJyJJ,https://api.spotify.com/v1/tracks/2gKCahsz1K5o8QzVmwJyJJ,https://api.spotify.com/v1/audio-analysis/2gKCahsz1K5o8QzVmwJyJJ,9,0.602,0.428,10,-8.602,1,0.0265,0.147,1.7e-06,0.267,0.369,90.04700000000001,280973,4
Phương Thanh,Xa Rồi Mùa Đông,0aCwBIKdWWDO5qagqGth8H,spotify:track:0aCwBIKdWWDO5qagqGth8H,https://api.spotify.com/v1/tracks/0aCwBIKdWWDO5qagqGth8H,https://api.spotify.com/v1/audio-analysis/0aCwBIKdWWDO5qagqGth8H,9,0.56,0.516,2,-8.066,0,0.0264,0.414,2.33e-05,0.122,0.317,126.00299999999999,324415,4
Cao Bá Hưng and Vi Xù,Yêu Là Phải Nói,4V5f8H2wxXJRyvRptxmSCi,spotify:track:4V5f8H2wxXJRyvRptxmSCi,https://api.spotify.com/v1/tracks/4V5f8H2wxXJRyvRptxmSCi,https://api.spotify.com/v1/audio-analysis/4V5f8H2wxXJRyvRptxmSCi,9,0.748,0.63,4,-8.252,1,0.0555,0.149,0.0,0.442,0.919,168.139,230019,4
Lam Truong,Tình đau,6Y3n06DiNuq0UltTsRUhz5,spotify:track:6Y3n06DiNuq0UltTsRUhz5,https://api.spotify.com/v1/tracks/6Y3n06DiNuq0UltTsRUhz5,https://api.spotify.com/v1/audio-analysis/6Y3n06DiNuq0UltTsRUhz5,9,0.721,0.69,7,-5.709,1,0.0259,0.359,0.0,0.156,0.507,109.07600000000001,231933,4
Hồng Ngọc,Triệu Đoá Hồng,4GMS36W1zMpCAE5GwybDSX,spotify:track:4GMS36W1zMpCAE5GwybDSX,https://api.spotify.com/v1/tracks/4GMS36W1zMpCAE5GwybDSX,https://api.spotify.com/v1/audio-analysis/4GMS36W1zMpCAE5GwybDSX,9,0.782,0.46299999999999997,11,-9.235,0,0.24100000000000002,0.0487,0.00025499999999999996,0.0891,0.17300000000000001,94.01899999999999,302002,4
Lam Truong,Cho bạn cho tôi,39EmOVYsNY0U8Kfgy3Pko0,spotify:track:39EmOVYsNY0U8Kfgy3Pko0,https://api.spotify.com/v1/tracks/39EmOVYsNY0U8Kfgy3Pko0,https://api.spotify.com/v1/audio-analysis/39EmOVYsNY0U8Kfgy3Pko0,9,0.527,0.583,10,-4.718999999999999,1,0.032,0.596,0.0,0.14,0.239,136.846,330027,4
Phạm Khánh Hưng,Lợi Danh,4r7n5YzJUu2CpBvWH7fh1k,spotify:track:4r7n5YzJUu2CpBvWH7fh1k,https://api.spotify.com/v1/tracks/4r7n5YzJUu2CpBvWH7fh1k,https://api.spotify.com/v1/audio-analysis/4r7n5YzJUu2CpBvWH7fh1k,8,0.616,0.5760000000000001,0,-4.322,0,0.0274,0.627,0.0,0.121,0.294,82.897,306939,4
Hồ Quang Hiếu,Em Là Hạnh Phúc Trong Anh,7lAxA1VHkevI7lPv0cPJL6,spotify:track:7lAxA1VHkevI7lPv0cPJL6,https://api.spotify.com/v1/tracks/7lAxA1VHkevI7lPv0cPJL6,https://api.spotify.com/v1/audio-analysis/7lAxA1VHkevI7lPv0cPJL6,8,0.5760000000000001,0.401,11,-6.935,1,0.0281,0.649,0.0,0.20800000000000002,0.299,110.027,283455,4
HKT,Thêm Một Lần Đau,42CScfO5GiCSqgTZSPI34o,spotify:track:42CScfO5GiCSqgTZSPI34o,https://api.spotify.com/v1/tracks/42CScfO5GiCSqgTZSPI34o,https://api.spotify.com/v1/audio-analysis/42CScfO5GiCSqgTZSPI34o,8,0.445,0.597,3,-5.359,0,0.0321,0.581,0.0,0.0763,0.473,204.15400000000002,280738,3
Nguyễn Phi Hùng,Mưa Tuyệt Vọng,7GAiMOj8JpqXNOSgsoGRot,spotify:track:7GAiMOj8JpqXNOSgsoGRot,https://api.spotify.com/v1/tracks/7GAiMOj8JpqXNOSgsoGRot,https://api.spotify.com/v1/audio-analysis/7GAiMOj8JpqXNOSgsoGRot,8,0.7090000000000001,0.593,2,-10.373,1,0.0783,0.6990000000000001,3.52e-06,0.10400000000000001,0.636,142.028,279798,4
Lâm Chấn Huy,Đừng Hỏi Vì Sao Anh Yêu Em,1REbBDrxK4OdQ7fHNilzrZ,spotify:track:1REbBDrxK4OdQ7fHNilzrZ,https://api.spotify.com/v1/tracks/1REbBDrxK4OdQ7fHNilzrZ,https://api.spotify.com/v1/audio-analysis/1REbBDrxK4OdQ7fHNilzrZ,8,0.39799999999999996,0.731,9,-6.995,1,0.0485,0.82,0.0,0.534,0.518,94.648,263131,3
Lý Hải,Yêu Lầm,48TxkYEks8HVooD97HEONd,spotify:track:48TxkYEks8HVooD97HEONd,https://api.spotify.com/v1/tracks/48TxkYEks8HVooD97HEONd,https://api.spotify.com/v1/audio-analysis/48TxkYEks8HVooD97HEONd,8,0.47700000000000004,0.45,6,-9.541,0,0.0286,0.515,3.5600000000000005e-05,0.0751,0.41700000000000004,141.89,284970,3
Lam Truong,Mi ngoan gót ngà,55u5zxpMc3b1CaCAnx9Ry5,spotify:track:55u5zxpMc3b1CaCAnx9Ry5,https://api.spotify.com/v1/tracks/55u5zxpMc3b1CaCAnx9Ry5,https://api.spotify.com/v1/audio-analysis/55u5zxpMc3b1CaCAnx9Ry5,8,0.765,0.72,8,-5.794,1,0.0461,0.145,5.64e-06,0.0846,0.517,120.101,281107,4
Thu Phương,Dòng Sông Lơ Đãng,0JVD6CiRzF7CU12v7lw2Uq,spotify:track:0JVD6CiRzF7CU12v7lw2Uq,https://api.spotify.com/v1/tracks/0JVD6CiRzF7CU12v7lw2Uq,https://api.spotify.com/v1/audio-analysis/0JVD6CiRzF7CU12v7lw2Uq,8,0.5539999999999999,0.22399999999999998,7,-14.225999999999999,0,0.0296,0.818,0.00011399999999999999,0.155,0.29,135.799,298919,4
Hoang Ton,Để Em Rời Xa,455wHKCH02uM8gmOjrIO4T,spotify:track:455wHKCH02uM8gmOjrIO4T,https://api.spotify.com/v1/tracks/455wHKCH02uM8gmOjrIO4T,https://api.spotify.com/v1/audio-analysis/455wHKCH02uM8gmOjrIO4T,8,0.45899999999999996,0.41,1,-8.437999999999999,0,0.0376,0.7559999999999999,0.0,0.168,0.203,79.813,196559,4
Truong The Vinh,Đường Chân Trời,6htabIt8ISMF0TDyqb3El9,spotify:track:6htabIt8ISMF0TDyqb3El9,https://api.spotify.com/v1/tracks/6htabIt8ISMF0TDyqb3El9,https://api.spotify.com/v1/audio-analysis/6htabIt8ISMF0TDyqb3El9,8,0.56,0.479,2,-7.0120000000000005,0,0.0271,0.8340000000000001,0.0,0.10300000000000001,0.345,129.99,267373,4
Lam Truong,Chờ em từng ngày,5uMR2DNnszOCHAopCQfnu5,spotify:track:5uMR2DNnszOCHAopCQfnu5,https://api.spotify.com/v1/tracks/5uMR2DNnszOCHAopCQfnu5,https://api.spotify.com/v1/audio-analysis/5uMR2DNnszOCHAopCQfnu5,8,0.72,0.23399999999999999,0,-14.001,1,0.0362,0.8420000000000001,0.0,0.075,0.485,123.96700000000001,209360,4
Lý Hải,Đành Thôi Mất Nhau,1EJ0msQBi7kd5z2PFL7qzP,spotify:track:1EJ0msQBi7kd5z2PFL7qzP,https://api.spotify.com/v1/tracks/1EJ0msQBi7kd5z2PFL7qzP,https://api.spotify.com/v1/audio-analysis/1EJ0msQBi7kd5z2PFL7qzP,8,0.494,0.5770000000000001,3,-5.725,0,0.102,0.6609999999999999,0.0,0.05,0.49700000000000005,203.933,266606,3
Ung Hoang Phuc,Can Gac Trong - R&B,6DZAMZXkmvDxdSSXeMHKJJ,spotify:track:6DZAMZXkmvDxdSSXeMHKJJ,https://api.spotify.com/v1/tracks/6DZAMZXkmvDxdSSXeMHKJJ,https://api.spotify.com/v1/audio-analysis/6DZAMZXkmvDxdSSXeMHKJJ,8,0.642,0.7929999999999999,0,-7.973,1,0.0595,0.28,3.43e-06,0.517,0.677,119.98200000000001,239961,4
Phạm Khánh Hưng,Đếm,442pGAVPYZN8qJoJS5IGyl,spotify:track:442pGAVPYZN8qJoJS5IGyl,https://api.spotify.com/v1/tracks/442pGAVPYZN8qJoJS5IGyl,https://api.spotify.com/v1/audio-analysis/442pGAVPYZN8qJoJS5IGyl,8,0.5710000000000001,0.5489999999999999,0,-6.85,1,0.0403,0.515,1.07e-06,0.11800000000000001,0.237,134.0,237113,4
Hồng Ngọc,Áo Lụa Hà Đông,23ciXFndzGGlIr1J2jICJs,spotify:track:23ciXFndzGGlIr1J2jICJs,https://api.spotify.com/v1/tracks/23ciXFndzGGlIr1J2jICJs,https://api.spotify.com/v1/audio-analysis/23ciXFndzGGlIr1J2jICJs,8,0.48,0.621,1,-6.452000000000001,0,0.0407,0.21100000000000002,0.0,0.0853,0.23800000000000002,135.727,322220,4
Hoàng Châu and Lý Hải,Phút Biệt Ly,00lLptsIl1s5dzJygtvTxK,spotify:track:00lLptsIl1s5dzJygtvTxK,https://api.spotify.com/v1/tracks/00lLptsIl1s5dzJygtvTxK,https://api.spotify.com/v1/audio-analysis/00lLptsIl1s5dzJygtvTxK,8,0.649,0.622,2,-5.107,0,0.0281,0.655,0.0,0.102,0.392,118.051,262165,4
Lam Truong,Em là của anh,5CBiPBwPlj3jiVFOXGysD6,spotify:track:5CBiPBwPlj3jiVFOXGysD6,https://api.spotify.com/v1/tracks/5CBiPBwPlj3jiVFOXGysD6,https://api.spotify.com/v1/audio-analysis/5CBiPBwPlj3jiVFOXGysD6,8,0.737,0.524,2,-13.412,1,0.0293,0.5710000000000001,0.000125,0.17600000000000002,0.6579999999999999,103.119,323413,4
Đan Trường,Tình Quay Gót,3Cij4sSI537MUZQMFqED1w,spotify:track:3Cij4sSI537MUZQMFqED1w,https://api.spotify.com/v1/tracks/3Cij4sSI537MUZQMFqED1w,https://api.spotify.com/v1/audio-analysis/3Cij4sSI537MUZQMFqED1w,8,0.725,0.45899999999999996,11,-10.324000000000002,0,0.0326,0.47,5.24e-06,0.141,0.358,114.039,276573,4
Phát Hồ and X2X,Cưa Là Đổ,197hR9dS7kY6R6lONEhd6p,spotify:track:197hR9dS7kY6R6lONEhd6p,https://api.spotify.com/v1/tracks/197hR9dS7kY6R6lONEhd6p,https://api.spotify.com/v1/audio-analysis/197hR9dS7kY6R6lONEhd6p,8,0.835,0.7829999999999999,8,-6.422000000000001,1,0.0627,0.040999999999999995,0.0,0.12,0.59,100.027,211200,4
Quang Linh,Bạn Tôi,2n4jFHaSvvPPespcv3ZLuc,spotify:track:2n4jFHaSvvPPespcv3ZLuc,https://api.spotify.com/v1/tracks/2n4jFHaSvvPPespcv3ZLuc,https://api.spotify.com/v1/audio-analysis/2n4jFHaSvvPPespcv3ZLuc,8,0.523,0.433,11,-9.507,0,0.0293,0.17600000000000002,4.28e-06,0.134,0.196,141.311,276648,4
Quang Vinh and Bảo Thy,Ngọn đồi chong chóng,5Fp0LdsTWAr8KeHutasRvC,spotify:track:5Fp0LdsTWAr8KeHutasRvC,https://api.spotify.com/v1/tracks/5Fp0LdsTWAr8KeHutasRvC,https://api.spotify.com/v1/audio-analysis/5Fp0LdsTWAr8KeHutasRvC,8,0.688,0.528,2,-9.448,1,0.0398,0.28,0.0,0.276,0.312,137.95,231144,4
Hồng Ngọc,Tin Nhắn Của Anh,0zLljPP4T2Kpjl0jjBFKQO,spotify:track:0zLljPP4T2Kpjl0jjBFKQO,https://api.spotify.com/v1/tracks/0zLljPP4T2Kpjl0jjBFKQO,https://api.spotify.com/v1/audio-analysis/0zLljPP4T2Kpjl0jjBFKQO,8,0.672,0.591,10,-10.489,1,0.0348,0.0515,2.96e-06,0.0889,0.654,110.055,249992,4
Jimmi Nguyen,Tình Và Đời,5zExWb8D0uhSDgzGGWhy0H,spotify:track:5zExWb8D0uhSDgzGGWhy0H,https://api.spotify.com/v1/tracks/5zExWb8D0uhSDgzGGWhy0H,https://api.spotify.com/v1/audio-analysis/5zExWb8D0uhSDgzGGWhy0H,8,0.654,0.324,7,-10.662,0,0.0328,0.0898,4.71e-06,0.1,0.332,117.615,272118,4
Quang Vinh,Điều Em Không Biết,3Ab70QZ4Zb5jLcCQXiqj3z,spotify:track:3Ab70QZ4Zb5jLcCQXiqj3z,https://api.spotify.com/v1/tracks/3Ab70QZ4Zb5jLcCQXiqj3z,https://api.spotify.com/v1/audio-analysis/3Ab70QZ4Zb5jLcCQXiqj3z,8,0.562,0.501,10,-5.315,0,0.0241,0.715,0.0,0.099,0.5,150.094,286407,4
Nhu Loan and Tran Thai Hoa,Nếu Không Có Em Bên Đời,2VVJTrbNHQE02uQGFNUEZp,spotify:track:2VVJTrbNHQE02uQGFNUEZp,https://api.spotify.com/v1/tracks/2VVJTrbNHQE02uQGFNUEZp,https://api.spotify.com/v1/audio-analysis/2VVJTrbNHQE02uQGFNUEZp,8,0.68,0.708,1,-6.942,1,0.0309,0.395,0.0,0.19899999999999998,0.847,96.977,229390,4
Tú Quyên,Tình yêu ngàn dặm,21kWVvNuUoiVLoOBTxQ04R,spotify:track:21kWVvNuUoiVLoOBTxQ04R,https://api.spotify.com/v1/tracks/21kWVvNuUoiVLoOBTxQ04R,https://api.spotify.com/v1/audio-analysis/21kWVvNuUoiVLoOBTxQ04R,8,0.413,0.359,7,-10.468,0,0.032,0.384,0.0,0.16399999999999998,0.175,133.975,299160,4
Lam Truong,Chút tình thơ ngây,6ubRRwhgYyHkK2NXq8dye3,spotify:track:6ubRRwhgYyHkK2NXq8dye3,https://api.spotify.com/v1/tracks/6ubRRwhgYyHkK2NXq8dye3,https://api.spotify.com/v1/audio-analysis/6ubRRwhgYyHkK2NXq8dye3,8,0.836,0.488,2,-10.987,1,0.0323,0.16699999999999998,1.66e-06,0.0902,0.847,120.06,243213,4
Nguyễn Thắng,Yêu Trong Mộng Mơ,4G9EO0lfv1TXuyqTrZhg0y,spotify:track:4G9EO0lfv1TXuyqTrZhg0y,https://api.spotify.com/v1/tracks/4G9EO0lfv1TXuyqTrZhg0y,https://api.spotify.com/v1/audio-analysis/4G9EO0lfv1TXuyqTrZhg0y,8,0.5870000000000001,0.665,1,-4.404,1,0.0243,0.0319,3.31e-06,0.129,0.11699999999999999,102.006,278027,4
Đan Trường,Anh Phải Làm Sao,7CP8xz9aAAOPOvI6ag16nX,spotify:track:7CP8xz9aAAOPOvI6ag16nX,https://api.spotify.com/v1/tracks/7CP8xz9aAAOPOvI6ag16nX,https://api.spotify.com/v1/audio-analysis/7CP8xz9aAAOPOvI6ag16nX,7,0.436,0.54,6,-7.189,1,0.0604,0.311,2.34e-05,0.1,0.508,203.667,274495,3
Đan Trường,Bước Chân Lẻ Loi,4vNUnufRWDT0mk8wajv1fP,spotify:track:4vNUnufRWDT0mk8wajv1fP,https://api.spotify.com/v1/tracks/4vNUnufRWDT0mk8wajv1fP,https://api.spotify.com/v1/audio-analysis/4vNUnufRWDT0mk8wajv1fP,7,0.648,0.38299999999999995,2,-13.207,0,0.0344,0.138,1.1900000000000001e-05,0.185,0.27,120.055,278779,3
Phương Thanh,Trái Tim Hoang Đường,7IneBPCdyjxBoAdwvNx8Ss,spotify:track:7IneBPCdyjxBoAdwvNx8Ss,https://api.spotify.com/v1/tracks/7IneBPCdyjxBoAdwvNx8Ss,https://api.spotify.com/v1/audio-analysis/7IneBPCdyjxBoAdwvNx8Ss,7,0.721,0.5589999999999999,4,-7.227,0,0.0304,0.5429999999999999,0.000736,0.249,0.349,119.897,271882,4
Phan Dinh Tung,Gio Vo Tinh,1NrG3MyH4PYfK2SMOCotYP,spotify:track:1NrG3MyH4PYfK2SMOCotYP,https://api.spotify.com/v1/tracks/1NrG3MyH4PYfK2SMOCotYP,https://api.spotify.com/v1/audio-analysis/1NrG3MyH4PYfK2SMOCotYP,7,0.541,0.363,10,-12.602,0,0.0367,0.111,1.97e-06,0.0525,0.36700000000000005,139.741,289136,4
Cẩm Ly,Em Vẫn Lầm Tin Anh,6rgQqJZPJ3jDK5yhWdxb0H,spotify:track:6rgQqJZPJ3jDK5yhWdxb0H,https://api.spotify.com/v1/tracks/6rgQqJZPJ3jDK5yhWdxb0H,https://api.spotify.com/v1/audio-analysis/6rgQqJZPJ3jDK5yhWdxb0H,7,0.49700000000000005,0.542,1,-10.122,1,0.0346,0.171,1.55e-05,0.171,0.183,158.084,328480,4
Tran Thu Ha,Toc Gio Thoi Bay,5d5quB1I3Nbn76vQIq2NHG,spotify:track:5d5quB1I3Nbn76vQIq2NHG,https://api.spotify.com/v1/tracks/5d5quB1I3Nbn76vQIq2NHG,https://api.spotify.com/v1/audio-analysis/5d5quB1I3Nbn76vQIq2NHG,7,0.293,0.19399999999999998,0,-13.863,0,0.0384,0.89,9.01e-06,0.0961,0.14,126.911,289124,4
Johnny Dũng,Sai lầm vẫn là anh,18AxLQLPPLz2CwCPvaAqLu,spotify:track:18AxLQLPPLz2CwCPvaAqLu,https://api.spotify.com/v1/tracks/18AxLQLPPLz2CwCPvaAqLu,https://api.spotify.com/v1/audio-analysis/18AxLQLPPLz2CwCPvaAqLu,7,0.47100000000000003,0.511,9,-7.515,0,0.0336,0.0529,0.0,0.106,0.265,131.292,289920,4
Cẩm Ly,Người Đến Sau,0wty2Wi7ZfOXea6t5hJT9O,spotify:track:0wty2Wi7ZfOXea6t5hJT9O,https://api.spotify.com/v1/tracks/0wty2Wi7ZfOXea6t5hJT9O,https://api.spotify.com/v1/audio-analysis/0wty2Wi7ZfOXea6t5hJT9O,7,0.6759999999999999,0.35700000000000004,5,-10.296,0,0.0272,0.42200000000000004,0.0,0.0712,0.222,109.72399999999999,295131,4
MIN,Em Mới Là Người Yêu Anh,6jS9KdVErfIauI0XXX64sw,spotify:track:6jS9KdVErfIauI0XXX64sw,https://api.spotify.com/v1/tracks/6jS9KdVErfIauI0XXX64sw,https://api.spotify.com/v1/audio-analysis/6jS9KdVErfIauI0XXX64sw,7,0.68,0.841,7,-4.716,1,0.0311,0.00611,0.0,0.16399999999999998,0.0762,98.001,228980,4
Quang Linh and Cẩm Ly,Thương Nhau Lý Tơ Hồng,71of9aLkpCBNFH2pGKV8Wm,spotify:track:71of9aLkpCBNFH2pGKV8Wm,https://api.spotify.com/v1/tracks/71of9aLkpCBNFH2pGKV8Wm,https://api.spotify.com/v1/audio-analysis/71of9aLkpCBNFH2pGKV8Wm,7,0.599,0.9229999999999999,11,-5.9079999999999995,0,0.109,0.254,0.0,0.528,0.7859999999999999,130.099,243540,4
La Sương Sương,Phai dấu cuộc tình,4yJWivfLY097kS7ugWJ0QX,spotify:track:4yJWivfLY097kS7ugWJ0QX,https://api.spotify.com/v1/tracks/4yJWivfLY097kS7ugWJ0QX,https://api.spotify.com/v1/audio-analysis/4yJWivfLY097kS7ugWJ0QX,7,0.612,0.431,11,-6.395,0,0.0301,0.5670000000000001,0.0,0.109,0.174,74.997,325000,4
Minh Tuyết and Huy Vũ,Kiếp ca sầu,2LttwqxJQB1P5RGDBPjcPb,spotify:track:2LttwqxJQB1P5RGDBPjcPb,https://api.spotify.com/v1/tracks/2LttwqxJQB1P5RGDBPjcPb,https://api.spotify.com/v1/audio-analysis/2LttwqxJQB1P5RGDBPjcPb,7,0.7390000000000001,0.9059999999999999,9,-4.825,0,0.0341,0.23,0.00028900000000000003,0.0692,0.8590000000000001,127.98100000000001,265640,4
Đàm Vĩnh Hưng and Hồng Ngọc,Như Đã Dấu Yêu,3TMacrJX1syniLLAmfwM9r,spotify:track:3TMacrJX1syniLLAmfwM9r,https://api.spotify.com/v1/tracks/3TMacrJX1syniLLAmfwM9r,https://api.spotify.com/v1/audio-analysis/3TMacrJX1syniLLAmfwM9r,7,0.609,0.848,9,-6.587999999999999,0,0.0639,0.344,6.659999999999999e-05,0.21899999999999997,0.561,88.016,246689,4
Lam Thuy Van,Nang Xuan,20rvZrZbpQLlUtwHFW4CNb,spotify:track:20rvZrZbpQLlUtwHFW4CNb,https://api.spotify.com/v1/tracks/20rvZrZbpQLlUtwHFW4CNb,https://api.spotify.com/v1/audio-analysis/20rvZrZbpQLlUtwHFW4CNb,7,0.604,0.287,0,-9.454,0,0.027999999999999997,0.917,0.000679,0.0903,0.442,91.929,222800,4
Bảo Yến Rosie,Anh Lại Làm Em Khóc,4WXCQYMxC6giCMh04hSIII,spotify:track:4WXCQYMxC6giCMh04hSIII,https://api.spotify.com/v1/tracks/4WXCQYMxC6giCMh04hSIII,https://api.spotify.com/v1/audio-analysis/4WXCQYMxC6giCMh04hSIII,7,0.552,0.295,7,-8.09,1,0.0324,0.892,0.0,0.161,0.324,133.877,284949,4
Huy Vũ,Cạm bẫy tình yêu (Kiếp đa tình),20r5NUoYfjFVs3wvmYVkci,spotify:track:20r5NUoYfjFVs3wvmYVkci,https://api.spotify.com/v1/tracks/20r5NUoYfjFVs3wvmYVkci,https://api.spotify.com/v1/audio-analysis/20r5NUoYfjFVs3wvmYVkci,7,0.626,0.547,1,-8.015,0,0.0324,0.455,0.0,0.128,0.266,124.07600000000001,276293,4
Đan Trường,Hôn Môi Xa,7JeilNclk7Ot9kzadH01o2,spotify:track:7JeilNclk7Ot9kzadH01o2,https://api.spotify.com/v1/tracks/7JeilNclk7Ot9kzadH01o2,https://api.spotify.com/v1/audio-analysis/7JeilNclk7Ot9kzadH01o2,7,0.722,0.852,1,-8.949,1,0.162,0.33899999999999997,0.000161,0.315,0.7070000000000001,87.934,334250,4
Tam Ca Áo Trắng,Xe Đạp Ơi,2FudPMg4o4iTRu4CA2Vv1Y,spotify:track:2FudPMg4o4iTRu4CA2Vv1Y,https://api.spotify.com/v1/tracks/2FudPMg4o4iTRu4CA2Vv1Y,https://api.spotify.com/v1/audio-analysis/2FudPMg4o4iTRu4CA2Vv1Y,7,0.68,0.444,7,-12.110999999999999,0,0.0267,0.5489999999999999,5.14e-06,0.0923,0.7120000000000001,115.973,265561,4
Khanh Phuong,Mưa Thủy Tinh,1f4czE5fJ30MEe7wgiv9Hf,spotify:track:1f4czE5fJ30MEe7wgiv9Hf,https://api.spotify.com/v1/tracks/1f4czE5fJ30MEe7wgiv9Hf,https://api.spotify.com/v1/audio-analysis/1f4czE5fJ30MEe7wgiv9Hf,7,0.5820000000000001,0.63,9,-4.922,0,0.0316,0.396,0.0,0.08199999999999999,0.447,127.995,245891,4
Phương Thanh,Cho Em Lời Cuối,02Akp9pDrz7PUrDOdAzmBd,spotify:track:02Akp9pDrz7PUrDOdAzmBd,https://api.spotify.com/v1/tracks/02Akp9pDrz7PUrDOdAzmBd,https://api.spotify.com/v1/audio-analysis/02Akp9pDrz7PUrDOdAzmBd,7,0.466,0.441,4,-10.462,0,0.0328,0.735,1.62e-06,0.0983,0.204,139.534,277342,4
Quang Dung,Anh Còn Nợ Em,7oNKfU8qzZvWyaEsfMZVQz,spotify:track:7oNKfU8qzZvWyaEsfMZVQz,https://api.spotify.com/v1/tracks/7oNKfU8qzZvWyaEsfMZVQz,https://api.spotify.com/v1/audio-analysis/7oNKfU8qzZvWyaEsfMZVQz,7,0.469,0.24,9,-9.599,0,0.0282,0.883,0.000256,0.0595,0.201,125.83200000000001,258187,3
Trung Quân,Nơi Ấy Có Cha,3LFv9NTwRRhAUX6BzXVUZ8,spotify:track:3LFv9NTwRRhAUX6BzXVUZ8,https://api.spotify.com/v1/tracks/3LFv9NTwRRhAUX6BzXVUZ8,https://api.spotify.com/v1/audio-analysis/3LFv9NTwRRhAUX6BzXVUZ8,7,0.623,0.40299999999999997,0,-8.059,1,0.031,0.91,2.36e-06,0.11599999999999999,0.23600000000000002,110.10799999999999,269360,4
Phạm Khánh Hưng,Xin Cho Tôi Được Yêu,146yxk99e5E9MG0SihUcCp,spotify:track:146yxk99e5E9MG0SihUcCp,https://api.spotify.com/v1/tracks/146yxk99e5E9MG0SihUcCp,https://api.spotify.com/v1/audio-analysis/146yxk99e5E9MG0SihUcCp,7,0.6890000000000001,0.8240000000000001,11,-4.802,0,0.0404,0.26899999999999996,0.0,0.109,0.396,109.97399999999999,242547,3
Lâm Hùng,Chuyện Đời,50LgbFBuhlFCQTtT914BaN,spotify:track:50LgbFBuhlFCQTtT914BaN,https://api.spotify.com/v1/tracks/50LgbFBuhlFCQTtT914BaN,https://api.spotify.com/v1/audio-analysis/50LgbFBuhlFCQTtT914BaN,7,0.58,0.562,11,-7.521,0,0.0303,0.616,0.0,0.0768,0.359,135.761,260853,4
Đan Trường,Cuộc Tình Trong Mơ,7ENXWjvmzEVWzM5ifcNeFT,spotify:track:7ENXWjvmzEVWzM5ifcNeFT,https://api.spotify.com/v1/tracks/7ENXWjvmzEVWzM5ifcNeFT,https://api.spotify.com/v1/audio-analysis/7ENXWjvmzEVWzM5ifcNeFT,6,0.9620000000000001,0.7090000000000001,0,-6.609,1,0.0474,0.281,0.0,0.11199999999999999,0.838,125.01100000000001,219507,4
Lam Thuy Van,Anh Con Yeu Em,4r0I0UBtA26N8UG28mDvUr,spotify:track:4r0I0UBtA26N8UG28mDvUr,https://api.spotify.com/v1/tracks/4r0I0UBtA26N8UG28mDvUr,https://api.spotify.com/v1/audio-analysis/4r0I0UBtA26N8UG28mDvUr,6,0.27399999999999997,0.267,2,-8.933,0,0.0284,0.946,8.52e-05,0.13699999999999998,0.162,154.58,220853,3
Minh Thuận,Tình Đã Phai,4XanK7aot68trYkhjUk644,spotify:track:4XanK7aot68trYkhjUk644,https://api.spotify.com/v1/tracks/4XanK7aot68trYkhjUk644,https://api.spotify.com/v1/audio-analysis/4XanK7aot68trYkhjUk644,6,0.636,0.618,1,-7.782,1,0.0463,0.31,6.38e-05,0.106,0.603,130.011,252761,4
